timestamp;pv_gen_kwh;load_kwh;baseline_pv_to_load_kwh;pv_to_load_kwh;pv_to_grid_kwh;batt_charge_kwh;contract_power_kw
2024-01-05 07:00:00;0,0;26,729795000000003;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 08:00:00;0,2778204512355244;38,362275000000004;0,2778204512355244;0,27266426365276336;0,0;0,005156187582761051;0,005156187582761051
2024-01-05 09:00:00;7,688402649653224;43,796025;7,688402649653224;7,683246462070462;0,0;0,005156187582761051;0,005156187582761051
2024-01-05 10:00:00;27,58689391855728;46,102925;27,58689391855728;27,58173773097452;0,0;0,005156187582761051;0,005156187582761051
2024-01-05 11:00:00;46,407814680516324;46,917125;46,407814680516324;46,40265849293356;0,0;0,005156187582761051;0,005156187582761051
2024-01-05 12:00:00;55,87183437628602;44,610225;44,610225;44,610225;11,256453188703254;0,005156187582761051;0,005156187582761051
2024-01-05 13:00:00;37,40274800816966;39,006275;37,40274800816966;37,3975918205869;0,0;0,005156187582761051;0,005156187582761051
2024-01-05 14:00:00;18,469530229841148;29,223799999999997;18,469530229841148;18,464374042258388;0,0;0,005156187582761051;0,005156187582761051
2024-01-05 15:00:00;3,453828636729874;21,6350075;3,453828636729874;3,4486724491471126;0,0;0,005156187582761051;0,005156187582761051
2024-01-05 16:00:00;0,0;18,915142499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 17:00:00;0,0;20,634104999999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 18:00:00;0,0;21,929005;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 19:00:00;0,0;21,912157500000003;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 20:00:00;0,0;21,17702;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 21:00:00;0,0;19,305279999999996;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 22:00:00;0,0;17,4053075;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-05 23:00:00;0,0;15,516547499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 00:00:00;0,0;13,577015000000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 01:00:00;0,0;11,965405;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 02:00:00;0,0;10,4443;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 03:00:00;0,0;9,5961175;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 04:00:00;0,0;9,47163;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 05:00:00;0,0;9,9636;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 06:00:00;0,0;11,207669999999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 07:00:00;0,0;11,6035;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 08:00:00;1,8583824623972123;11,134185;1,8583824623972123;1,8532262748144512;0,0;0,005156187582761051;0,005156187582761051
2024-01-06 09:00:00;11,695978378828414;12,5365525;11,695978378828414;11,690822191245653;0,0;0,005156187582761051;0,005156187582761051
2024-01-06 10:00:00;27,871187353279186;14,928495;14,928495;14,928495;12,937536165696427;0,005156187582761051;0,005156187582761051
2024-01-06 11:00:00;46,01181604505799;16,466562500000002;16,466562500000002;16,466562500000002;29,540097357475226;0,005156187582761051;0,005156187582761051
2024-01-06 12:00:00;30,79179750233484;17,591894999999997;17,591894999999997;17,591894999999997;13,194746314752084;0,005156187582761051;0,005156187582761051
2024-01-06 13:00:00;31,3828733658342;18,112155;18,112155;18,112155;13,26556217825144;0,005156187582761051;0,005156187582761051
2024-01-06 14:00:00;12,336470847686666;16,8454875;12,336470847686666;12,331314660103905;0,0;0,005156187582761051;0,005156187582761051
2024-01-06 15:00:00;2,522407000364245;14,962420000000002;2,522407000364245;2,5172508127814837;0,0;0,005156187582761051;0,005156187582761051
2024-01-06 16:00:00;0,0;14,108545000000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 17:00:00;0,0;17,863352499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 18:00:00;0,0;20,792460000000002;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 19:00:00;0,0;21,267525;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 20:00:00;0,0;20,176117499999997;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 21:00:00;0,0;17,7049975;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 22:00:00;0,0;15,8615475;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-06 23:00:00;0,0;13,9615175;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 00:00:00;0,0;13,837202499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 01:00:00;0,0;11,880535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 02:00:00;0,0;10,941904999999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 03:00:00;0,0;11,2585575;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 04:00:00;0,0;13,4582775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 05:00:00;0,0;15,1094475;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 06:00:00;0,0;18,2196225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 07:00:00;0,0;26,0792975;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 08:00:00;0,47654474311516465;42,63165;0,47654474311516465;0,4713885555324036;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 09:00:00;2,6730758628409834;51,825325;2,6730758628409834;2,667919675258222;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 10:00:00;7,279998078987277;52,572250000000004;7,279998078987277;7,274841891404516;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 11:00:00;3,9861815940407728;54,104625;3,9861815940407728;3,9810254064580115;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 12:00:00;5,055599840640656;49,727725;5,055599840640656;5,0504436530578944;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 13:00:00;6,326775434239514;41,58515;6,326775434239514;6,321619246656753;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 14:00:00;7,133079848084934;39,074125;7,133079848084934;7,127923660502173;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 15:00:00;1,4859528845247256;43,106025;1,4859528845247256;1,4807966969419646;0,0;0,005156187582761051;0,005156187582761051
2024-01-07 16:00:00;0,0;45,43535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 17:00:00;0,0;46,15410000000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 18:00:00;0,0;38,03337500000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 19:00:00;0,0;26,4247;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 20:00:00;0,0;21,62368;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 21:00:00;0,0;18,9547025;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 22:00:00;0,0;17,2072775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-07 23:00:00;0,0;16,0990225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 00:00:00;0,0;13,837202499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 01:00:00;0,0;11,880535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 02:00:00;0,0;10,941904999999998;0,0;0,0;0,0;0,0;0,005156187582761051
