timestamp;price_eur_per_kwh;opportunity_price_eur_per_kwh;pv_gen_kwh;load_kwh;sell_pv_kwh;sell_batt_kwh;pv_to_load_kwh;batt_to_load_kwh;grid_import_kwh;ch_kwh;dis_kwh;soc_kwh;curtailment_kwh;rev_pv_feed_in_eur;rev_batt_feed_in_eur;rev_pv_to_load_eur;rev_batt_to_load_eur;cost_charge_opportunity_eur;cost_storage_opex_eur;cost_meter_eur;cost_pv_direct_marketing_eur;cost_battery_marketer_eur;cum_price_sum;cum_price_positive_sum;cum_price_negative_sum;cum_rev_pv_feed_in_eur;cum_rev_batt_feed_in_eur;cum_rev_pv_to_load_eur;cum_rev_batt_to_load_eur;cum_cost_charge_opportunity_eur;cum_cost_storage_opex_eur;cum_cost_meter_eur;cum_cost_pv_direct_marketing_eur;cum_cost_battery_marketer_eur;cum_revenue_total_eur;cum_cost_total_eur;cum_net_eur
2024-01-01 00:00:00;0,0001;0,0604925;0,0;13,837202499999998;0,0;0,0;0,0;0,0;13,837202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,0001;0,0001;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,0;0,03898188873287671;-0,03898188873287671
2024-01-01 01:00:00;1e-05;0,0604925;0,0;11,880535;0,0;0,0;0,0;0,0;11,880535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,00011;0,00011;0,0;0,0;0,0;0,0;0,0;0,0;0,009470626780821919;0,0684931506849315;0,0;0,0;0,0;0,07796377746575342;-0,07796377746575342
2024-01-01 02:00:00;0,0;0,0;0,0;10,941904999999998;0,0;0,0;0,0;0,0;10,941905;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,00011;0,00011;0,0;0,0;0,0;0,0;0,0;0,0;0,014205940171232879;0,10273972602739725;0,0;0,0;0,0;0,11694566619863013;-0,11694566619863013
2024-01-01 03:00:00;-1e-05;0,0;0,0;11,2585575;0,0;0,0;0,0;0,0;11,258558;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,0001;0,00011;-1e-05;0,0;0,0;0,0;0,0;0,0;0,018941253561643837;0,136986301369863;0,0;0,0;0,0;0,15592755493150684;-0,15592755493150684
2024-01-01 04:00:00;-3e-05;0,0;0,0;13,4582775;0,0;0,0;0,0;0,0;13,458278;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;7,000000000000001e-05;0,00011;-4e-05;0,0;0,0;0,0;0,0;0,0;0,023676566952054796;0,17123287671232876;0,0;0,0;0,0;0,19490944366438356;-0,19490944366438356
2024-01-01 05:00:00;-2e-05;0,0;0,0;15,1094475;0,0;0,0;0,0;0,0;15,109447;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;5,000000000000001e-05;0,00011;-6,000000000000001e-05;0,0;0,0;0,0;0,0;0,0;0,028411880342465754;0,2054794520547945;0,0;0,0;0,0;0,23389133239726026;-0,23389133239726026
2024-01-01 06:00:00;-5e-05;0,0;0,0;18,2196225;0,0;0,0;0,0;0,0;18,219622;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;6,776263578034403e-21;0,00011;-0,00011000000000000002;0,0;0,0;0,0;0,0;0,0;0,033147193732876716;0,23972602739726026;0,0;0,0;0,0;0,27287322113013696;-0,27287322113013696
2024-01-01 07:00:00;-2e-05;0,0;0,0;26,0792975;0,0;0,0;0,0;0,0;26,079298;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;-1,9999999999999995e-05;0,00011;-0,00013000000000000002;0,0;0,0;0,0;0,0;0,0;0,037882507123287674;0,273972602739726;0,0;0,0;0,0;0,3118551098630137;-0,3118551098630137
2024-01-01 08:00:00;0,0;0,0;1,60702;42,63165;0,0;0,0;1,60702;0,0;41,02463;0,0;0,0;0,0;0,0;0,0;0,0;0,2249828;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;-1,9999999999999995e-05;0,00011;-0,00013000000000000002;0,0;0,0;0,2249828;0,0;0,0;0,04261782051369863;0,3082191780821918;0,0;0,0;0,2249828;0,3508369985958904;-0,1258541985958904
2024-01-01 09:00:00;4e-05;0,0604925;24,3941;51,825325;0,0;0,0;24,3941;0,0;27,431225;0,0;0,0;0,0;0,0;0,0;0,0;3,4151740000000004;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;2,000000000000001e-05;0,00015000000000000001;-0,00013000000000000002;0,0;0,0;3,6401568;0,0;0,0;0,04735313390410959;0,34246575342465757;0,0;0,0;3,6401568;0,3898188873287672;3,250337912671233
2024-01-01 10:00:00;6e-05;0,0604925;36,7409;52,572250000000004;0,0;0,0;36,7409;0,0;15,83135;0,0;0,0;0,0;0,0;0,0;0,0;5,143726000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;8e-05;0,00021;-0,00013000000000000002;0,0;0,0;8,7838828;0,0;0,0;0,05208844729452055;0,37671232876712335;0,0;0,0;8,7838828;0,4288007760616439;8,355082023938357
2024-01-01 11:00:00;0,00054;0,0604925;13,197599999999998;54,104625;0,0;0,0;13,1976;0,0;40,907025;0,0;0,0;0,0;0,0;0,0;0,0;1,8476640000000002;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,00062;0,00075;-0,00013000000000000002;0,0;0,0;10,6315468;0,0;0,0;0,05682376068493151;0,41095890410958913;0,0;0,0;10,6315468;0,46778266479452063;10,16376413520548
2024-01-01 12:00:00;0,0022400000000000002;0,0604925;23,7482;49,727725;0,0;0,0;23,7482;0,0;25,979525;0,0;0,0;0,0;0,0;0,0;0,0;3,3247480000000005;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,00286;0,0029900000000000005;-0,00013000000000000002;0,0;0,0;13,956294800000002;0,0;0,0;0,06155907407534247;0,4452054794520549;0,0;0,0;13,956294800000002;0,5067645535273974;13,449530246472605
2024-01-01 13:00:00;0,00196;0,0604925;18,7587;41,58515;0,0;0,0;18,7587;0,0;22,82645;0,0;0,0;0,0;0,0;0,0;0,0;2,6262180000000006;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,00482;0,00495;-0,00013000000000000002;0,0;0,0;16,582512800000003;0,0;0,0;0,06629438746575343;0,4794520547945207;0,0;0,0;16,582512800000003;0,5457464422602741;16,03676635773973
2024-01-01 14:00:00;0,00104;0,0604925;9,5549;39,074125;0,0;0,0;9,5549;0,0;29,519225;0,0;0,0;0,0;0,0;0,0;0,0;1,3376860000000002;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,00586;0,0059900000000000005;-0,00013000000000000002;0,0;0,0;17,920198800000005;0,0;0,0;0,07102970085616439;0,5136986301369865;0,0;0,0;17,920198800000005;0,5847283309931508;17,335470469006854
2024-01-01 15:00:00;0,00366;0,0604925;0,29311;43,106025;0,0;0,0;0,29311;0,0;42,812915;0,0;0,0;0,0;0,0;0,0;0,0;0,0410354;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,00952;0,00965;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,07576501424657535;0,5479452054794522;0,0;0,0;17,961234200000003;0,6237102197260276;17,337523980273975
2024-01-01 16:00:00;0,04306;0,0604925;0,0;45,43535;0,0;0,0;0,0;0,0;45,43535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,05258;0,05271;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,08050032763698631;0,582191780821918;0,0;0,0;17,961234200000003;0,6626921084589044;17,298542091541098
2024-01-01 17:00:00;0,04993;0,0604925;0,0;46,15410000000001;0,0;0,0;0,0;0,0;46,1541;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,10251;0,10264000000000001;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,08523564102739727;0,6164383561643838;0,0;0,0;17,961234200000003;0,701673997191781;17,259560202808224
2024-01-01 18:00:00;0,057999999999999996;0,0604925;0,0;38,03337500000001;0,0;0,0;0,0;0,0;38,033375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,16050999999999999;0,16064;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,08997095441780822;0,6506849315068496;0,0;0,0;17,961234200000003;0,7406558859246578;17,220578314075347
2024-01-01 19:00:00;0,05425;0,0604925;0,0;26,4247;0,0;0,0;0,0;0,0;26,4247;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,21475999999999998;0,21489;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,09470626780821918;0,6849315068493154;0,0;0,0;17,961234200000003;0,7796377746575346;17,18159642534247
2024-01-01 20:00:00;0,048010000000000004;0,0604925;0,0;21,62368;0,0;0,0;0,0;0,0;21,62368;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,26277;0,2629;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,09944158119863014;0,7191780821917811;0,0;0,0;17,961234200000003;0,8186196633904113;17,142614536609592
2024-01-01 21:00:00;0,04295;0,0604925;0,0;18,9547025;0,0;0,0;0,0;0,0;18,954703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,30572;0,30585;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,1041768945890411;0,7534246575342469;0,0;0,0;17,961234200000003;0,857601552123288;17,103632647876715
2024-01-01 22:00:00;0,04708999999999999;0,0604925;0,0;17,2072775;0,0;0,0;0,0;0,0;17,207278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,35280999999999996;0,35294000000000003;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,10891220797945206;0,7876712328767127;0,0;0,0;17,961234200000003;0,8965834408561648;17,064650759143838
2024-01-01 23:00:00;0,03555;0,0604925;0,0;16,0990225;0,0;0,0;0,0;0,0;16,099023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,3883599999999999;0,38849;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,11364752136986302;0,8219178082191785;0,0;0,0;17,961234200000003;0,9355653295890415;17,02566887041096
2024-01-02 00:00:00;0,030590000000000003;0,0604925;0,0;13,837202499999998;0,0;0,0;0,0;0,0;13,837202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,41894999999999993;0,41908;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,11838283476027398;0,8561643835616443;0,0;0,0;17,961234200000003;0,9745472183219183;16,986686981678083
2024-01-02 01:00:00;0,02007;0,0604925;0,0;11,880535;0,0;0,0;0,0;0,0;11,880535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,4390199999999999;0,43915;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,12311814815068493;0,89041095890411;0,0;0,0;17,961234200000003;1,013529107054795;16,94770509294521
2024-01-02 02:00:00;0,031030000000000002;0,0604925;0,0;10,941904999999998;0,0;0,0;0,0;0,0;10,941905;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,4700499999999999;0,47018;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,1278534615410959;0,9246575342465758;0,0;0,0;17,961234200000003;1,0525109957876717;16,908723204212333
2024-01-02 03:00:00;0,01839;0,0604925;0,0;11,2585575;0,0;0,0;0,0;0,0;11,258558;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,48843999999999993;0,48857;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,13258877493150686;0,9589041095890416;0,0;0,0;17,961234200000003;1,0914928845205485;16,869741315479455
2024-01-02 04:00:00;0,011080000000000001;0,0604925;0,0;13,4582775;0,0;0,0;0,0;0,0;13,458278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,4995199999999999;0,49965;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,13732408832191784;0,9931506849315074;0,0;0,0;17,961234200000003;1,1304747732534253;16,830759426746578
2024-01-02 05:00:00;0,013779999999999999;0,0604925;0,0;15,1094475;0,0;0,0;0,0;0,0;15,109447;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,5132999999999999;0,5134299999999999;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,1420594017123288;1,0273972602739732;0,0;0,0;17,961234200000003;1,169456661986302;16,7917775380137
2024-01-02 06:00:00;0,04763;0,0604925;0,0;18,2196225;0,0;0,0;0,0;0,0;18,219622;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,5609299999999998;0,5610599999999999;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,14679471510273978;1,0616438356164388;0,0;0,0;17,961234200000003;1,2084385507191786;16,752795649280824
2024-01-02 07:00:00;0,0581;0,0604925;0,0;26,0792975;0,0;0,0;0,0;0,0;26,079298;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,6190299999999999;0,6191599999999999;-0,00013000000000000002;0,0;0,0;17,961234200000003;0,0;0,0;0,15153002849315075;1,0958904109589045;0,0;0,0;17,961234200000003;1,2474204394520552;16,71381376054795
2024-01-02 08:00:00;0,06567;0,06567;2,82458;42,63165;0,0;0,0;2,82458;0,0;39,80707;0,0;0,0;0,0;0,0;0,0;0,0;0,39544120000000005;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,6846999999999999;0,6848299999999999;-0,00013000000000000002;0,0;0,0;18,356675400000004;0,0;0,0;0,15626534188356173;1,1301369863013702;0,0;0,0;18,356675400000004;1,286402328184932;17,070273071815073
2024-01-02 09:00:00;0,06473;0,06473;29,970800000000004;51,825325;0,0;0,0;29,9708;0,0;21,854525;0,0;0,0;0,0;0,0;0,0;0,0;4,195912000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,7494299999999998;0,7495599999999999;-0,00013000000000000002;0,0;0,0;22,552587400000004;0,0;0,0;0,1610006552739727;1,1643835616438358;0,0;0,0;22,552587400000004;1,3253842169178085;21,227203183082196
2024-01-02 10:00:00;0,06898;0,06898;60,38400000000001;52,572250000000004;7,81175;0,0;52,57225;0,0;0,0;0,0;0,0;0,0;0,0;0,538854515;0,0;7,360115;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,8184099999999999;0,8185399999999999;-0,00013000000000000002;0,538854515;0,0;29,912702400000004;0,0;0,0;0,16573596866438367;1,1986301369863015;0,0;0,0;30,451556915000005;1,364366105650685;29,08719080934932
2024-01-02 11:00:00;0,07354;0,07354;69,665;54,104625;15,560375;0,0;54,104625;0,0;0,0;0,0;0,0;0,0;0,0;1,1443099774999999;0,0;7,5746475;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,8919499999999998;0,89208;-0,00013000000000000002;1,6831644925;0,0;37,487349900000005;0,0;0,0;0,17047128205479464;1,2328767123287672;0,0;0,0;39,1705143925;1,4033479943835618;37,767166398116444
2024-01-02 12:00:00;0,07816;0,07816;35,0721;49,727725;0,0;0,0;35,0721;0,0;14,655625;0,0;0,0;0,0;0,0;0,0;0,0;4,910094;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;0,9701099999999998;0,97024;-0,00013000000000000002;1,6831644925;0,0;42,397443900000006;0,0;0,0;0,17520659544520562;1,2671232876712328;0,0;0,0;44,080608392500004;1,4423298831164384;42,63827850938357
2024-01-02 13:00:00;0,07887;0,07887;3,1865400000000004;41,58515;0,0;0,0;3,18654;0,0;38,39861;0,0;0,0;0,0;0,0;0,0;0,0;0,44611560000000006;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,0489799999999998;1,04911;-0,00013000000000000002;1,6831644925;0,0;42,843559500000005;0,0;0,0;0,1799419088356166;1,3013698630136985;0,0;0,0;44,5267239925;1,4813117718493152;43,04541222065069
2024-01-02 14:00:00;0,07924;0,07924;2,61855;39,074125;0,0;0,0;2,61855;0,0;36,455575;0,0;0,0;0,0;0,0;0,0;0,0;0,366597;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,1282199999999998;1,12835;-0,00013000000000000002;1,6831644925;0,0;43,210156500000004;0,0;0,0;0,18467722222602756;1,3356164383561642;0,0;0,0;44,8933209925;1,5202936605821917;43,37302733191781
2024-01-02 15:00:00;0,07996;0,07996;0,439;43,106025;0,0;0,0;0,439;0,0;42,667025;0,0;0,0;0,0;0,0;0,0;0,0;0,06146000000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,2081799999999998;1,20831;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,18941253561643853;1,3698630136986298;0,0;0,0;44,9547809925;1,5592755493150683;43,39550544318493
2024-01-02 16:00:00;0,08346;0,08346;0,0;45,43535;0,0;0,0;0,0;0,0;45,43535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,29164;1,29177;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,1941478490068495;1,4041095890410955;0,0;0,0;44,9547809925;1,598257438047945;43,35652355445205
2024-01-02 17:00:00;0,08092;0,08092;0,0;46,15410000000001;0,0;0,0;0,0;0,0;46,1541;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,37256;1,3726900000000002;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,19888316239726048;1,4383561643835612;0,0;0,0;44,9547809925;1,6372393267808216;43,317541665719176
2024-01-02 18:00:00;0,07495;0,07495;0,0;38,03337500000001;0,0;0,0;0,0;0,0;38,033375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,44751;1,4476400000000003;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,20361847578767145;1,4726027397260268;0,0;0,0;44,9547809925;1,6762212155136984;43,2785597769863
2024-01-02 19:00:00;0,06318;0,06318;0,0;26,4247;0,0;0,0;0,0;0,0;26,4247;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,51069;1,5108200000000003;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,20835378917808242;1,5068493150684925;0,0;0,0;44,9547809925;1,715203104246575;43,23957788825342
2024-01-02 20:00:00;0,05711;0,0604925;0,0;21,62368;0,0;0,0;0,0;0,0;21,62368;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,5678;1,5679300000000003;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,2130891025684934;1,5410958904109582;0,0;0,0;44,9547809925;1,7541849929794515;43,200595999520544
2024-01-02 21:00:00;0,04689;0,0604925;0,0;18,9547025;0,0;0,0;0,0;0,0;18,954703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6146900000000002;1,6148200000000004;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,21782441595890437;1,5753424657534238;0,0;0,0;44,9547809925;1,7931668817123283;43,16161411078767
2024-01-02 22:00:00;0,04;0,0604925;0,0;17,2072775;0,0;0,0;0,0;0,0;17,207278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6546900000000002;1,6548200000000004;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,22255972934931534;1,6095890410958895;0,0;0,0;44,9547809925;1,8321487704452049;43,12263222205479
2024-01-02 23:00:00;0,00743;0,0604925;0,0;16,0990225;0,0;0,0;0,0;0,0;16,099023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6621200000000003;1,6622500000000004;-0,00013000000000000002;1,6831644925;0,0;43,2716165;0,0;0,0;0,2272950427397263;1,6438356164383552;0,0;0,0;44,9547809925;1,8711306591780814;43,08365033332192
2024-01-03 00:00:00;-8e-05;0,0;0,0;13,837202499999998;0,0;0,0;0,0;0,0;13,837202;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6620400000000002;1,6622500000000004;-0,00021;1,6831644925;0,0;43,2716165;0,0;0,0;0,23203035613013728;1,6780821917808209;0,0;0,0;44,9547809925;1,9101125479109582;43,04466844458904
2024-01-03 01:00:00;-0,00123;0,0;0,0;11,880535;0,0;0,0;0,0;0,0;11,880535;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6608100000000001;1,6622500000000004;-0,0014399999999999999;1,6831644925;0,0;43,2716165;0,0;0,0;0,23676566952054826;1,7123287671232865;0,0;0,0;44,9547809925;1,9490944366438347;43,005686555856165
2024-01-03 02:00:00;-0,0013;0,0;0,0;10,941904999999998;0,0;0,0;0,0;0,0;10,941905;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,65951;1,6622500000000004;-0,00274;1,6831644925;0,0;43,2716165;0,0;0,0;0,24150098291095923;1,7465753424657522;0,0;0,0;44,9547809925;1,9880763253767113;42,96670466712329
2024-01-03 03:00:00;-0,00131;0,0;0,0;11,2585575;0,0;0,0;0,0;0,0;11,258558;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6582000000000001;1,6622500000000004;-0,00405;1,6831644925;0,0;43,2716165;0,0;0,0;0,2462362963013702;1,7808219178082179;0,0;0,0;44,9547809925;2,027058214109588;42,92772277839041
2024-01-03 04:00:00;-0,00131;0,0;0,0;13,4582775;0,0;0,0;0,0;0,0;13,458278;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6568900000000002;1,6622500000000004;-0,00536;1,6831644925;0,0;43,2716165;0,0;0,0;0,2509716096917812;1,8150684931506835;0,0;0,0;44,9547809925;2,066040102842465;42,888740889657534
2024-01-03 05:00:00;-0,0013800000000000002;0,0;0,0;15,1094475;0,0;0,0;0,0;0,0;15,109447;0,0;0,0;0,0;0,0;-0,0;-0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6555100000000003;1,6622500000000004;-0,00674;1,6831644925;0,0;43,2716165;0,0;0,0;0,2557069230821921;1,8493150684931492;0,0;0,0;44,9547809925;2,105021991575341;42,84975900092466
2024-01-03 06:00:00;0,00109;0,0604925;0,0;18,2196225;0,0;0,0;0,0;0,0;18,219622;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6566000000000003;1,6633400000000005;-0,00674;1,6831644925;0,0;43,2716165;0,0;0,0;0,26044223647260306;1,8835616438356149;0,0;0,0;44,9547809925;2,144003880308218;42,81077711219178
2024-01-03 07:00:00;0,04059;0,0604925;0,0;26,0792975;0,0;0,0;0,0;0,0;26,079298;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,6971900000000002;1,7039300000000004;-0,00674;1,6831644925;0,0;43,2716165;0,0;0,0;0,265177549863014;1,9178082191780805;0,0;0,0;44,9547809925;2,1829857690410943;42,7717952234589
2024-01-03 08:00:00;0,05961;0,0604925;0,66675;42,63165;0,0;0,0;0,66675;0,0;41,9649;0,0;0,0;0,0;0,0;0,0;0,0;0,093345;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,7568000000000001;1,7635400000000003;-0,00674;1,6831644925;0,0;43,3649615;0,0;0,0;0,26991286325342495;1,9520547945205462;0,0;0,0;45,0481259925;2,221967657773971;42,826158334726024
2024-01-03 09:00:00;0,06061;0,06061;12,8875;51,825325;0,0;0,0;12,8875;0,0;38,937825;0,0;0,0;0,0;0,0;0,0;0,0;1,8042500000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,8174100000000002;1,8241500000000004;-0,00674;1,6831644925;0,0;45,1692115;0,0;0,0;0,2746481766438359;1,9863013698630119;0,0;0,0;46,8523759925;2,260949546506848;44,59142644599315
2024-01-03 10:00:00;0,057;0,0604925;38,4592;52,572250000000004;0,0;0,0;38,4592;0,0;14,11305;0,0;0,0;0,0;0,0;0,0;0,0;5,384288000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,8744100000000001;1,8811500000000003;-0,00674;1,6831644925;0,0;50,5534995;0,0;0,0;0,27938349003424684;2,0205479452054775;0,0;0,0;52,2366639925;2,299931435239724;49,93673255726027
2024-01-03 11:00:00;0,05489;0,0604925;39,6656;54,104625;0,0;0,0;39,6656;0,0;14,439025;0,0;0,0;0,0;0,0;0,0;0,0;5,553184;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,9293000000000002;1,9360400000000004;-0,00674;1,6831644925;0,0;56,1066835;0,0;0,0;0,2841188034246578;2,054794520547943;0,0;0,0;57,7898479925;2,338913323972601;55,4509346685274
2024-01-03 12:00:00;0,05389;0,0604925;30,2904;49,727725;0,0;0,0;30,2904;0,0;19,437325;0,0;0,0;0,0;0,0;0,0;0,0;4,240656;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;1,9831900000000002;1,9899300000000004;-0,00674;1,6831644925;0,0;60,347339500000004;0,0;0,0;0,28885411681506873;2,089041095890409;0,0;0,0;62,0305039925;2,3778952127054778;59,65260877979453
2024-01-03 13:00:00;0,05442;0,0604925;6,361509999999999;41,58515;0,0;0,0;6,36151;0,0;35,22364;0,0;0,0;0,0;0,0;0,0;0,0;0,8906114;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;2,0376100000000004;2,0443500000000006;-0,00674;1,6831644925;0,0;61,2379509;0,0;0,0;0,2935894302054797;2,1232876712328745;0,0;0,0;62,9211153925;2,416877101438354;60,50423829106165
